_id,nick_name,description,gender,followers_count,follow_count,statuses_count,verified,mbrank,mbtype,user_type,original_count,forward_count
6189120710,央视军事,,0.0,5234000.0,190.0,68256.0,1.0,2.0,12.0,normal,20.0,0.0
1839167003,华为终端,华为终端产品信息官方发布平台，这里有第一手的发布会直播、产品详解和互动活动。来，我们一起玩转华为终端！,0.0,24209000.0,71.0,28499.0,1.0,6.0,12.0,normal,44.0,1.0
1771925961,小米公司,让全球每个人都能享受科技带来的美好生活。,0.0,13936000.0,992.0,24939.0,1.0,9.0,12.0,normal,14.0,6.0
1195354434,林俊杰,我是音乐狂人，生活追求者，艺术梦想家,0.0,54870000.0,551.0,6779.0,1.0,10.0,12.0,normal,19.0,1.0
7570102808,风扬起思念m,,1.0,618.0,2093.0,35475.0,0.0,1.0,2.0,malicious,0.0,60.0
5331040243,沈月,˙Ꙫ˙,1.0,14817000.0,363.0,1597.0,1.0,9.0,12.0,normal,19.0,1.0
6567896402,梦幻里的鱼,,0.0,124.0,488.0,1646.0,0.0,0.0,0.0,unknown,3.0,37.0
3099016097,英国报姐,国外各种好玩的，报姐带你看世界，➕V来一起唠嗑摸鱼：yorkduck,1.0,18158000.0,599.0,47002.0,1.0,3.0,12.0,normal,1.0,0.0
2803301701,人民日报,人民日报法人微博。参与、沟通、记录时代。,0.0,158000000.0,3095.0,147388.0,1.0,3.0,12.0,normal,43.0,0.0
6146792230,迅猛龙你月,好想吃面条,1.0,145.0,985.0,27628.0,0.0,3.0,2.0,malicious,0.0,40.0
1961381224,抬头看风景nono,生活方式自媒体，2015-2024连续十年微博影响力旅游/视频大V，2021微博最具商业价值大V ，COP15全球短视频最佳人气奖，央视、旅游卫视、央广等嘉宾主持,1.0,6112000.0,912.0,12255.0,1.0,2.0,12.0,normal,23.0,0.0
6387236244,屿雾yu_,🌷岁岁无虞 ，长安常乐  🌻小得盈满，爱逢其时,1.0,52.0,283.0,1171.0,0.0,1.0,2.0,normal,36.0,4.0
1846456085,腾讯公司,腾讯公司官方微博,0.0,849000.0,274.0,1751.0,1.0,6.0,12.0,normal,18.0,2.0
1393017020,无穷小亮微博,小船轻轻漂过湖面，那景象恰恰是一个保龄球做不到的  合作意向请发邮件至wqxl2022@163.com,0.0,6873000.0,337.0,9405.0,1.0,2.0,12.0,normal,16.0,4.0
3791019734,可轩芮儿,,1.0,229.0,2233.0,6419.0,0.0,2.0,2.0,unknown,17.0,10.0
5772795860,都都都挺好的hhh,,0.0,425.0,201.0,1702.0,0.0,0.0,0.0,normal,20.0,0.0
7497388593,好运加满11,,1.0,26.0,633.0,2438.0,0.0,0.0,0.0,malicious,0.0,59.0
3739579742,復筱_狱,话多不是有趣的人，🧣越来越无聊了随时卸载进行中，拉黑也许只是顺手一拉,1.0,235.0,582.0,24145.0,0.0,6.0,12.0,normal,3.0,1.0
1819457014,万紫千红的红_15,,1.0,1502.0,801.0,17888.0,0.0,2.0,2.0,normal,0.0,19.0
7918156285,狂沙满满,🏜️沙漠是一本无字的书，风是翻书的手，每一次风起，都在鸣唱复仇的史诗……,0.0,536.0,436.0,1112.0,0.0,0.0,0.0,normal,0.0,19.0
1669879400,Dear-迪丽热巴,一只喜欢默默表演的小透明。工作联系jaywalk@jaywalk.com.cn 🍒,1.0,82325000.0,293.0,1885.0,1.0,9.0,12.0,normal,16.0,4.0
1044980795,影视飓风MediaStorm,无限进步！商务合作请联系邮箱：bd@ysjf.com（添加麻烦备注公司、咨询内容）,0.0,1837000.0,460.0,2652.0,1.0,2.0,12.0,normal,0.0,0.0
2610429597,刑法学人罗翔,,0.0,3180000.0,99.0,271.0,1.0,6.0,12.0,normal,0.0,0.0
3951865584,一雯黑,有你们真好❤️🥹🫶🏻,0.0,259000.0,18.0,2898.0,0.0,6.0,12.0,normal,0.0,0.0
3937348351,共青团中央,,0.0,18395000.0,1138.0,87378.0,1.0,1.0,12.0,normal,20.0,0.0
5668178181,白菜省,,1.0,8749.0,2296.0,295746.0,0.0,3.0,2.0,unknown,0.0,0.0
7566904850,马嘉祺201502,,1.0,5.0,179.0,0.0,0.0,1.0,2.0,unknown,0.0,0.0
6884620304,爱小凯和艺凡的涵兮呀,高晓蕾（易雨涵）,1.0,44.0,182.0,816.0,0.0,0.0,0.0,unknown,7.0,3.0
1116009647,雾8302012,,0.0,91.0,82.0,23.0,0.0,0.0,0.0,unknown,0.0,0.0
7679014804,白色玉莲花,机会不会上门来找？只有自己去找机会,1.0,205.0,872.0,28298.0,0.0,1.0,2.0,unknown,0.0,20.0
5270176798,心似深海不染尘4925,真正可怕的不是对牛弹琴，而是一群牛对着你弹琴,1.0,140.0,1435.0,21256.0,0.0,6.0,11.0,unknown,0.0,20.0
5712199917,小森林里的梨梨,,1.0,625.0,1103.0,2840.0,1.0,4.0,12.0,normal,6.0,15.0
7506008659,惟江清风上,,1.0,260.0,811.0,66005.0,0.0,1.0,2.0,unknown,0.0,20.0
7424605446,露芷桉-,名字可能会撞，如果撞了的话不是有意的💜,1.0,20.0,42.0,116.0,0.0,0.0,0.0,unknown,15.0,4.0
7328447578,峰岸一也comeback,,0.0,113.0,214.0,376.0,0.0,0.0,0.0,unknown,7.0,13.0
7745881164,小妍像星星,,1.0,11.0,1575.0,21.0,0.0,3.0,11.0,unknown,1.0,0.0
7814835460,一抹永远的蓝色,,0.0,258.0,518.0,1356.0,0.0,4.0,12.0,normal,19.0,1.0
7836621465,萌新雾铲_pidii,陷入饼的热恋 ◔.̮◔✧,1.0,38.0,676.0,12369.0,0.0,4.0,11.0,unknown,1.0,19.0
7866973008,温柔奶油小可爱,我就是永远的开心果,1.0,55.0,1560.0,17396.0,0.0,2.0,2.0,unknown,2.0,18.0
7786384457,C小乐9020,天下月色此间最好。,1.0,129.0,1403.0,21204.0,0.0,6.0,11.0,unknown,0.0,20.0
7465252753,姑必公主,,1.0,356.0,2264.0,8236.0,0.0,0.0,0.0,unknown,0.0,1.0
7871486163,seongui_问剑王权丨毅烬,成毅事事如意,1.0,123.0,162.0,506.0,0.0,1.0,2.0,unknown,19.0,1.0
7817719629,温婧悦,鞠婧祎,1.0,127.0,164.0,3530.0,0.0,0.0,0.0,unknown,18.0,0.0
6816488934,不苒凡俗气,每天笑一笑✌,1.0,7025.0,3838.0,106021.0,0.0,2.0,2.0,unknown,0.0,20.0
7938637369,芦花鸡大队,,1.0,218.0,599.0,11668.0,0.0,2.0,2.0,unknown,0.0,5.0
7987894694,美好的妙妙屋,,1.0,14.0,243.0,1172.0,0.0,0.0,0.0,unknown,3.0,17.0
7789806985,东海龙宫赘婿,有人夺走了我的简介,0.0,321.0,498.0,2102.0,0.0,4.0,12.0,normal,0.0,0.0
6360736235,告死书,挑刺主义,1.0,1914.0,590.0,5770.0,1.0,8.0,12.0,normal,24.0,10.0
6363153962,今天我会出三山吗,,0.0,1884.0,400.0,4399.0,1.0,4.0,2.0,unknown,6.0,14.0
7932987000,low片堡菊莲藕汤,哪吒😭👊你怎么😱变成🤔肉片了😱好吃😋好吃😋你是谁🤨敢和我抢肉片😟哦😯原来是毒唯哥😲也你觉得肉片🤣好吃吧🤪,0.0,116.0,27.0,15.0,0.0,1.0,2.0,unknown,0.0,0.0
7928618502,摸鱼上瘾-,,1.0,11000.0,428.0,36223.0,1.0,1.0,12.0,normal,0.0,2.0
7921749081,用户7921749081,,1.0,2.0,10.0,10.0,0.0,1.0,2.0,unknown,0.0,0.0
2671109275,新手指南,教授新手使用微博方法专业户，每天推荐方法介绍、微博热点...有问题请call我，@、私信都可以，欢迎骚扰~,0.0,164000000.0,199.0,35256.0,1.0,1.0,12.0,normal,0.0,0.0
2312021411,水仙有日定化火,🍅，🧚🏻‍♀️ ，🫓,0.0,1955.0,273.0,4558.0,0.0,4.0,12.0,unknown,0.0,0.0
6600327207,全世界最帅的人说,726生日快乐 永远爱丙,0.0,142.0,117.0,534.0,0.0,1.0,2.0,unknown,3.0,10.0
8209470390,有一颗恋龙心,敖丙妈嬷一机体，glm私了，olm丝了,1.0,12.0,29.0,59.0,0.0,1.0,2.0,unknown,0.0,5.0
7722854119,憋佬仔飞入花丛中,骂敖丙的默认自推和二位都丝了 满足这个条件随你喷好吧,1.0,113.0,141.0,1082.0,0.0,4.0,12.0,normal,7.0,21.0
7896545398,用户7896545398,肉片全否定，臭肉沫发一次癫全家被片成三千片,1.0,7.0,30.0,14.0,0.0,0.0,0.0,unknown,9.0,0.0
7610612526,杨桃好吃么-,爱贩剑是肉片粉的日常，看见你们这群÷就ex.，少虐恋你跌,0.0,41.0,230.0,592.0,0.0,1.0,2.0,unknown,4.0,14.0
7622486432,咕噜咕噜喝水吧abc,,1.0,13.0,166.0,1454.0,0.0,1.0,2.0,unknown,1.0,17.0
7965291164,我上去一把糯米,哪吒笑话个人存档馆，镇魂,0.0,54.0,155.0,123.0,0.0,2.0,11.0,unknown,14.0,3.0
4019490117,楚门世界里的猫,印度烂肉今日4000+了吗,0.0,2.0,25.0,10.0,0.0,1.0,2.0,normal,2.0,18.0
6350182041,贝壳癖,隐属一堆，咔你自避,1.0,2684.0,362.0,4216.0,1.0,6.0,12.0,unknown,0.0,0.0
7644293576,十块一碗恒河揉片汤,全网最尊重哪吒的主播,1.0,3420.0,74.0,3740.0,1.0,6.0,12.0,unknown,0.0,0.0
7921056161,紀時雨雨,wonyoung asa Diamond,1.0,16.0,71.0,995.0,0.0,2.0,11.0,unknown,0.0,20.0
7368861520,Annie---s-y-n,Fashionable,1.0,5.0,263.0,9.0,0.0,3.0,11.0,unknown,5.0,0.0
5141423374,keaixinyun,一人爽,1.0,88.0,196.0,950.0,0.0,0.0,0.0,unknown,0.0,7.0
7847175334,绾绾在线生存中,,1.0,12.0,31.0,77.0,0.0,1.0,2.0,unknown,8.0,2.0
7824280925,东海丙月,上班中……,1.0,12.0,51.0,107.0,0.0,0.0,0.0,normal,0.0,0.0
6056384781,蓝莓海盐小饼干,,1.0,129.0,188.0,306.0,0.0,5.0,12.0,unknown,3.0,5.0
7755421780,应该是17,🥥🍯,1.0,2.0,48.0,8.0,0.0,0.0,0.0,unknown,1.0,0.0
2179239113,Hy18Z,♏️♓️♏️,1.0,213.0,301.0,509.0,0.0,1.0,2.0,unknown,1.0,0.0
3616574244,体育事业旗舰店足球篮球,感谢您关注推荐微信18053434079或15806817962,0.0,1653.0,8194.0,1945.0,0.0,6.0,2.0,unknown,3.0,0.0
3564285647,鸟上海,,1.0,423.0,1550.0,2026.0,0.0,0.0,0.0,unknown,0.0,0.0
3944839508,只喝人奶,有志者自有千方百计，无志者只感千难万难。,0.0,92.0,478.0,177.0,0.0,0.0,0.0,unknown,0.0,0.0
3167066150,围墙外的烟花,慢热的人是不是会错过许多,0.0,91.0,574.0,52.0,0.0,1.0,2.0,unknown,1.0,0.0
2117481384,小丸子蹦哒哒,人生就像蒲公英，看似自由，却身不由己,1.0,90.0,102.0,85.0,0.0,0.0,0.0,unknown,0.0,0.0
3377866964,闯闯闯闯3377866964,,0.0,28.0,57.0,2.0,0.0,0.0,0.0,unknown,0.0,0.0
2871030645,梓之儿,曾经'过去'现在'期待'等待''''''牵手'',1.0,106.0,70.0,420.0,0.0,0.0,0.0,unknown,0.0,0.0
2103930890,For_Noone,,0.0,62.0,61.0,17.0,0.0,0.0,0.0,unknown,0.0,0.0
2047738155,阿添不是阿天,,0.0,302.0,230.0,736.0,0.0,0.0,0.0,unknown,0.0,0.0
1991690975,摄影师邓小白,wedding photographer,0.0,309.0,695.0,346.0,0.0,0.0,0.0,unknown,1.0,0.0
1240507094,单纯喜欢吃饺子,小宇宙,0.0,157.0,288.0,1080.0,0.0,0.0,0.0,unknown,20.0,0.0
1873484675,取个名字真滴难难难,,0.0,7364.0,1228.0,304.0,0.0,0.0,0.0,unknown,0.0,0.0
5277537198,辉骋扇细缕扇燃gua,,0.0,2.0,1499.0,51.0,0.0,0.0,0.0,unknown,0.0,0.0
3113574191,黑_脚DQ是白羊座的大猩猩,,1.0,105.0,269.0,33.0,0.0,0.0,0.0,unknown,0.0,0.0
5076825207,用户5076825207,,0.0,634.0,2175.0,2597.0,0.0,0.0,0.0,unknown,0.0,0.0
6536695589,好看小说馆,,0.0,5377.0,286.0,714.0,0.0,0.0,0.0,unknown,0.0,0.0
3655616255,WENTONGYUgg,,1.0,226.0,1871.0,2287.0,0.0,0.0,0.0,unknown,0.0,0.0
3523650807,有志青年龚丶文轩,,1.0,111.0,4472.0,273.0,0.0,0.0,0.0,unknown,0.0,0.0
3602966467,Heyjewel时尚首饰时,给予是能使人产生优越感的。,1.0,151.0,1861.0,1.0,0.0,0.0,0.0,unknown,0.0,0.0
7386750004,用户7386750004,,0.0,60.0,1254.0,5304.0,0.0,0.0,0.0,unknown,1.0,1.0
5113928170,笑歌歌,从前有座山，山上有个妖,0.0,146.0,588.0,10.0,0.0,4.0,2.0,unknown,1.0,0.0
6344536558,荼弥1443,,0.0,1.0,119.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0
6169770217,仰望星空要幸福1992,,0.0,44.0,309.0,135.0,0.0,1.0,2.0,unknown,0.0,0.0
6694581991,弹指间885,,0.0,1.0,18.0,3.0,0.0,0.0,0.0,unknown,0.0,0.0
6338393980,学习使我快乐313,竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生,1.0,28.0,337.0,41.0,0.0,0.0,0.0,unknown,1.0,0.0
5200702815,奇刷刷APP,奇刷刷APP是一家以趣味任务广告连接用户与商家，用户赚取收益，商家按效果付费的数字生态平台。,1.0,120000.0,362.0,2385.0,0.0,7.0,12.0,unknown,20.0,0.0
5223234367,FFANJJ,坚持多一点 勇敢多一点,0.0,129.0,332.0,299.0,0.0,0.0,0.0,unknown,0.0,0.0
6533170455,七小格1987,像唐诗一样生活。,1.0,111.0,787.0,397.0,0.0,0.0,0.0,unknown,0.0,0.0
2644386200,前路有谁,天下谁人不识君,0.0,144.0,307.0,316.0,0.0,0.0,0.0,unknown,0.0,0.0
6649007129,忘思离愁,为人解决各种方面的烦恼，就是我最大的快乐,0.0,30.0,84.0,77.0,0.0,0.0,0.0,unknown,0.0,0.0
6504552010,用户6504552010,,0.0,30.0,260.0,401.0,0.0,2.0,2.0,unknown,0.0,0.0
5857377816,Humble0320,,1.0,137.0,606.0,265.0,0.0,4.0,11.0,unknown,20.0,0.0
6556503867,贝店主,,1.0,210.0,1008.0,157.0,0.0,0.0,0.0,unknown,0.0,0.0
6002572526,突然最讨厌,,0.0,19.0,295.0,6.0,0.0,0.0,0.0,unknown,0.0,0.0
6363367542,思元内部羞花,斯沃有支援,1.0,124.0,176.0,120.0,0.0,0.0,0.0,unknown,0.0,0.0
7593597400,霸王大头龙,已读不回的滚,1.0,146.0,200.0,285.0,0.0,2.0,11.0,unknown,1.0,13.0
6244254023,嘉野时辰,皇帝你儿子是gay,1.0,167.0,443.0,1322.0,0.0,3.0,12.0,unknown,8.0,2.0
6858543368,遇十五,主页内容毫无营养,1.0,12000.0,697.0,2949.0,1.0,1.0,12.0,unknown,0.0,0.0
7718457324,我的宝宝是猫咪,爱人只有申留真,1.0,465.0,583.0,1168.0,1.0,3.0,12.0,unknown,12.0,7.0
7559641047,-逃离梦魇,人生还长着，人还生长着,1.0,504.0,637.0,1991.0,1.0,1.0,12.0,unknown,10.0,11.0
7748072899,尊贵的大小姐,私人博 随便发发,1.0,3034.0,2876.0,2184.0,1.0,6.0,12.0,unknown,0.0,0.0
7801825364,兔塑恶魔,you are as far from me as memory,0.0,608.0,557.0,86.0,1.0,2.0,11.0,unknown,15.0,6.0
7734279209,猫尾纪,今天很好 我很喜欢今天,1.0,1857.0,800.0,1198.0,1.0,4.0,12.0,unknown,15.0,1.0
7874616534,花滑帝,点进来默认李羲承暴毙,1.0,4736.0,758.0,2755.0,1.0,5.0,11.0,unknown,20.0,1.0
5782446960,芳间澈,专心守护芳芳中,0.0,709.0,567.0,1317.0,1.0,2.0,11.0,unknown,11.0,9.0
7846535538,兔我最珍爱的你,这里什么都没有,0.0,50.0,109.0,163.0,0.0,1.0,11.0,unknown,8.0,10.0
7949764136,_Ynnn1004,Jeonghan主义🏝️｜活在自己热爱的梦里 其他与我无关 我只专注于我自己和我喜欢的人,1.0,528.0,581.0,470.0,1.0,4.0,11.0,unknown,0.0,0.0
2208550430,·绒兎·,🩰 𝜗𝜚ˎˊ˗🎀 ˙⋆.,1.0,3418.0,418.0,2797.0,1.0,8.0,12.0,unknown,22.0,0.0
7804068398,不用懷疑你是天使,欢迎你,1.0,3616.0,4038.0,1900.0,0.0,2.0,11.0,unknown,17.0,0.0
7776421775,赎什么罪,飞过记忆的海 去看无可替代的爱,1.0,201.0,291.0,760.0,0.0,2.0,11.0,unknown,10.0,11.0
7802198236,冷脸命,私人博｜截4绻架 无特殊情况直观不回,0.0,6650.0,969.0,4477.0,1.0,1.0,12.0,unknown,0.0,0.0
6976882544,妁珍天使病,BTS著名团粉 平等辱追234567,1.0,5405.0,2344.0,6660.0,1.0,1.0,11.0,unknown,18.0,4.0
6032814335,浅吻语,fuck the world｜love myself,1.0,1594.0,1405.0,7348.0,1.0,7.0,11.0,unknown,15.0,5.0
6738146414,犯萌案,^zzyxh/访问主页看属性or羊铁,0.0,1877.0,846.0,1861.0,1.0,1.0,11.0,unknown,21.0,0.0
7979500495,soo_roo,啦啦啦,1.0,1191.0,1274.0,2060.0,1.0,1.0,11.0,unknown,16.0,0.0
7360683285,毛发陈西林,专业植发医生👩‍⚕️一枚，擅长美学发际线种植，美学眉毛种植，美学男士胡须种植及大面积毛发种植。发现美，更懂您的美~,1.0,15000.0,1220.0,445.0,1.0,6.0,11.0,unknown,0.0,0.0
6056685500,有爱好的年轻人,😉有些爱好，有些想法，,0.0,213.0,5738.0,135.0,0.0,7.0,12.0,unknown,0.0,0.0
6225273924,1yan何止万年,,0.0,291.0,3580.0,5.0,0.0,1.0,2.0,unknown,0.0,0.0
2881441562,马赛克的大洋芋,死之前，好好活。,0.0,54.0,67.0,20.0,0.0,0.0,0.0,unknown,0.0,0.0
5323673366,和浠HOCYTALENT你的超人阿月-,森米SEMI官方执行董事阿月 招商微信beng888666,1.0,6115.0,19161.0,5922.0,0.0,7.0,2.0,unknown,1.0,0.0
6431913953,LiZarD小虎,文豪Zz,0.0,30.0,300.0,42.0,0.0,0.0,0.0,unknown,1.0,0.0
3885063907,斯坦福桥车子,实言，实行，实心,0.0,299.0,386.0,598.0,0.0,1.0,2.0,unknown,0.0,1.0
6493838072,王乾575,,0.0,14.0,194.0,2.0,0.0,0.0,0.0,unknown,0.0,0.0
2022979783,睿欣大眼睛,有些事情有些心情只能在这里记录 朋友圈已经不在是单纯的⭕了 90後稍稍暴躁麻麻 记录自己和宝贝👶🏻的日常,1.0,299.0,119.0,521.0,0.0,6.0,2.0,unknown,4.0,0.0
5283420129,紫梦星雪,,1.0,29.0,43.0,75.0,0.0,0.0,0.0,unknown,0.0,0.0
3294447424,一颗唯美心的谢幕,梦想是什么,0.0,177.0,471.0,708.0,0.0,1.0,2.0,unknown,0.0,1.0
5027702878,木与僧bob,很多话不能讲，能讲出的只剩废话,0.0,2557.0,285.0,185.0,0.0,0.0,0.0,unknown,1.0,0.0
5745288607,fully失忆kid,,0.0,50.0,123.0,130.0,0.0,0.0,0.0,unknown,0.0,0.0
5511803170,梦想起航我起床岁月,,0.0,31.0,170.0,93.0,0.0,0.0,0.0,unknown,0.0,0.0
5867984502,你是阿德哎,ACE-CPT野蛮其体魄 文明其精神,0.0,29.0,215.0,179.0,0.0,2.0,2.0,unknown,1.0,0.0
3957163338,你永远穿不会高跟鞋,,1.0,50.0,115.0,46.0,0.0,0.0,0.0,unknown,0.0,0.0
5357712258,Hakunax,,1.0,39.0,44.0,26.0,0.0,0.0,0.0,unknown,1.0,0.0
5695471153,莫在提Cnice,,0.0,9.0,37.0,46.0,0.0,0.0,0.0,unknown,0.0,0.0
1823045432,彩妆护肤200万努力,微博控,1.0,156.0,1196.0,1520.0,0.0,0.0,0.0,unknown,0.0,0.0
3774654214,郭贤珍,,1.0,52.0,133.0,200.0,0.0,0.0,0.0,unknown,0.0,0.0
5347669381,姌七夕,射手座的软件女，十足的女神经！,1.0,30.0,116.0,469.0,0.0,0.0,0.0,unknown,1.0,0.0
7076893749,大用村民2019,,0.0,6542.0,19997.0,3574.0,0.0,7.0,12.0,unknown,0.0,0.0
7007095317,糊涂老人74839,本人  日照本地   姓王    微博   糊涂老人,0.0,787.0,3473.0,240.0,0.0,0.0,0.0,unknown,0.0,0.0
6045359240,hl姗姗来迟,专发布冤案与正能量，维护社会公平正义，人人有责！,1.0,2452.0,3552.0,3054.0,0.0,7.0,2.0,unknown,0.0,0.0
2122143671,儿时的夏日,支持所有支持崔老师的、抵制转基因的，无派系。,0.0,887.0,1108.0,3540.0,0.0,0.0,0.0,unknown,0.0,0.0
6827724035,冻死苍蝇未足奇a4,,0.0,234.0,1073.0,885.0,0.0,0.0,0.0,unknown,0.0,0.0
2745431797,山明水秀-111,,0.0,2064.0,6067.0,758.0,0.0,1.0,2.0,unknown,0.0,0.0
2963573757,生活拐过弯,,1.0,307.0,527.0,1192.0,0.0,0.0,0.0,unknown,0.0,0.0
5021644721,杨门央营,国际禁止生化武器联盟秘书长 国际杨氏宗亲联合会干事长,0.0,7565.0,7270.0,27146.0,1.0,2.0,2.0,unknown,0.0,0.0
2175873471,凉城予梦巷口,命运掌握在自己手里，抱最大的希望，为最大的努力，做最坏的打算！生活就像海洋，只有意志坚强的人，才能到达彼岸。,1.0,498.0,2345.0,866.0,0.0,1.0,2.0,unknown,1.0,0.0
6265029317,用户6265029317,,1.0,255.0,549.0,971.0,0.0,6.0,2.0,unknown,0.0,0.0
5159776082,ghgsqawe,,0.0,38.0,78.0,2.0,0.0,0.0,0.0,unknown,1.0,0.0
7828712434,用户7828712434,,1.0,16.0,445.0,36.0,0.0,0.0,0.0,unknown,1.0,7.0
2009069951,轻木ok,多种淘宝优惠券，大额券，超低价,0.0,1348.0,5566.0,5007.0,0.0,1.0,2.0,unknown,10.0,10.0
8000185177,敲醒你的头,,0.0,16.0,111.0,1.0,0.0,0.0,0.0,unknown,1.0,0.0
7422549306,用户7422549306,,0.0,82.0,137.0,0.0,0.0,1.0,2.0,unknown,0.0,0.0
7313905719,用户7313905719,,0.0,8.0,301.0,6.0,0.0,0.0,0.0,unknown,0.0,0.0
7969969010,用户7969969010,,1.0,2.0,750.0,482.0,0.0,0.0,0.0,unknown,14.0,6.0
5666029668,金色大漠胡杨,,0.0,130.0,218.0,12.0,0.0,0.0,0.0,unknown,1.0,1.0
2114037755,羊巴巴蛋儿,,1.0,120.0,60.0,37.0,0.0,1.0,2.0,unknown,0.0,0.0
1761495985,博海升平,,0.0,155.0,937.0,3297.0,0.0,0.0,0.0,unknown,0.0,20.0
5905286170,灬灬狐灬灬,,0.0,1.0,62.0,43.0,0.0,0.0,0.0,unknown,9.0,4.0
4045135233,汀汀鸡腿,,1.0,1.0,36.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0
5469884761,陷入毛茸茸,"Blow a kiss, fire a gun",1.0,44.0,533.0,1802.0,0.0,1.0,2.0,unknown,11.0,9.0
3367963020,fruitbaby刘,,1.0,90.0,317.0,110.0,0.0,2.0,2.0,unknown,1.0,0.0
5508655719,乾坤宝贝20090315,生活就像酿一杯美酒，越陈越香。,1.0,33.0,234.0,241.0,0.0,0.0,0.0,unknown,15.0,4.0
7893819613,慷慨银杏拍萌宠,,0.0,1335.0,3519.0,273.0,0.0,0.0,0.0,unknown,20.0,0.0
8007036223,用户8007036223,,0.0,103.0,480.0,3.0,0.0,0.0,0.0,unknown,0.0,0.0
1615867573,请叫我丧失被窝兽,胖，不是耶稣对我的惩罚，而是路西法对我的赞赏！,0.0,289.0,396.0,509.0,0.0,0.0,0.0,unknown,0.0,0.0
7559056564,用户7559056564,,1.0,4.0,7.0,7.0,0.0,1.0,2.0,unknown,0.0,0.0
6459717580,萌妹音乐,,0.0,94.0,292.0,74.0,0.0,0.0,0.0,unknown,1.0,19.0
4023921440,寄露尘缘,lo-☆ve you  ♡₊.ᐟ.ᐟ    ☆₊⁺u and me₊⁺★  💗,1.0,20.0,50.0,118.0,0.0,1.0,11.0,unknown,7.0,13.0
2174209465,晨曦锅锅,盛年不重来，一日难再晨！,0.0,208.0,174.0,825.0,0.0,7.0,2.0,unknown,0.0,5.0
7779290566,敏小姐199909,进口牛肉   大宗贸易   海外直采   VX：13628461500,1.0,2.0,49.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0
2471609410,钟芳敏_Suri,,1.0,128.0,146.0,354.0,0.0,0.0,0.0,unknown,1.0,0.0
2505086990,翟家幺婶,做最坏打算，尽最大努力。,1.0,340.0,388.0,2333.0,0.0,2.0,11.0,unknown,18.0,2.0
5447648555,臻熺,佛性,1.0,131.0,913.0,2707.0,0.0,1.0,2.0,unknown,3.0,17.0
1778628903,邊晨美輪美奐全視野,내 삶의 세개의 “21”호!,1.0,1160.0,1008.0,2464.0,0.0,6.0,2.0,unknown,0.0,0.0
2232096980,是好运连连连,,1.0,345.0,255.0,1333.0,0.0,5.0,11.0,unknown,18.0,2.0
5509563079,时光可待你安好5466,联系人与人之间的是友谊，联系集团与集团之间的是利益，用利益离间友谊的说客，在历史上被称作纵横家。他们知道当利益发生冲突时候友谊会显得苍白无力,0.0,571.0,3296.0,29.0,0.0,4.0,2.0,unknown,0.0,0.0
5560113079,102381869111111a,,0.0,272.0,1830.0,206.0,0.0,3.0,2.0,unknown,0.0,0.0
3978622058,严琳娟,Hilton,1.0,453.0,1996.0,975.0,0.0,6.0,12.0,unknown,18.0,0.0
7275333297,矿泉水博士,我这里专业销售品牌瓶装水，桶装水，农夫山泉，雀巢，娃哈哈，怡宝水，景田，乐百氏，燕京，香山御泉,0.0,16.0,211.0,9.0,0.0,7.0,12.0,unknown,0.0,0.0
5879924186,年份原浆秦皇岛市场,年份原浆系古井系的高端品牌，2015年取得商标注册权，在白酒行业，年份原浆是全新品类，在古井，年份原浆是超级大单品。,0.0,900.0,1364.0,2659.0,0.0,0.0,0.0,unknown,1.0,0.0
7331575048,用户7331575048,我是一名普通老百姓,1.0,21.0,43.0,60.0,0.0,0.0,0.0,unknown,0.0,0.0
6233168910,深圳市福田区群源饰品厂,,0.0,52.0,409.0,77.0,1.0,0.0,0.0,unknown,0.0,0.0
7328340400,贵州茅台镇酱香型白酒供应,咨询参观品尝定制电话13027879038～贵州茅台镇喜来登酒业（集团）有限公司,0.0,42.0,775.0,73.0,0.0,3.0,2.0,unknown,0.0,0.0
6245585889,爱伦坡的小迷妹啊,,1.0,28.0,253.0,0.0,0.0,1.0,2.0,unknown,0.0,0.0
7329899347,考拉的感伤,,0.0,710.0,1020.0,9.0,0.0,0.0,0.0,unknown,0.0,3.0
3957429220,Thisispla,Love Liuxiaoqing,1.0,75.0,94.0,40.0,0.0,0.0,0.0,unknown,0.0,0.0
7316421789,骑车受伤的人,2019,0.0,269.0,451.0,9.0,0.0,1.0,2.0,unknown,0.0,0.0
5359543846,wanhaie_908,,1.0,15.0,175.0,11.0,0.0,0.0,0.0,unknown,0.0,0.0
5861194398,一只不爱吃草的阳,努力！奋斗!   优秀！,0.0,68.0,127.0,42.0,0.0,2.0,2.0,unknown,0.0,0.0
1583988870,小女人成弘,,1.0,497.0,4911.0,1471.0,0.0,0.0,0.0,unknown,0.0,0.0
3043584002,爽朗的王丽卿,,1.0,224.0,2459.0,6470.0,0.0,0.0,0.0,unknown,0.0,0.0
3045308602,3045308602Hlm,,0.0,201.0,1228.0,5466.0,0.0,0.0,0.0,unknown,0.0,0.0
3044844974,陈必实2000,,0.0,184.0,1228.0,6368.0,0.0,0.0,0.0,unknown,0.0,0.0
